시점,월별,가해자법규위반,사고건수,사망자수,부상자수
2013,11월,보행자보호의무위반,387,14,393
2013,11월,보행자보호의무위반,312,7,344
2013,11월,차로위반진로변경,142,1,227
2013,11월,차로위반진로변경,123,2,188
2013,11월,직진우회전진행방해,329,2,568
2013,11월,직진우회전진행방해,196,1,299
2013,11월,과속,18,4,23
2013,11월,과속,30,10,68
2013,11월,앞지르기방법위반,1,0,1
2013,11월,앞지르기금지위반,21,0,36
2013,11월,앞지르기금지위반,4,0,4
2013,11월,중앙선침범,550,25,950
2013,11월,중앙선침범,490,11,878
2013,11월,신호위반,1083,20,1702
2013,11월,신호위반,1092,12,1869
2013,11월,안전거리미확보,1061,2,1890
2013,11월,안전거리미확보,821,3,1451
2013,11월,일시정지위반,22,1,28
2013,11월,일시정지위반,18,0,45
2013,11월,부당한회전,73,2,87
2013,11월,부당한회전,58,1,84
2013,11월,기타,248,1,279
2013,11월,기타,133,1,156
2013,11월,정비불량,1,0,2
2013,12월,우선권양보불이행,2,0,2
2013,12월,진로양보불이행,2,0,2
2013,12월,진로양보불이행,1,0,1
2013,12월,안전운전불이행,4819,147,6939
2013,12월,안전운전불이행,5005,187,7344
2013,12월,교차로운행방법위반,661,6,1014
2013,12월,교차로운행방법위반,459,4,748
2013,12월,보행자보호의무위반,374,7,394
2013,12월,보행자보호의무위반,325,13,350
2013,12월,차로위반진로변경,114,1,191
2013,12월,차로위반진로변경,108,0,163
2013,12월,직진우회전진행방해,300,1,500
2013,12월,직진우회전진행방해,150,0,259
2013,12월,과속,8,2,20
2013,12월,과속,16,9,23
2013,12월,앞지르기방법위반,3,0,4
2013,12월,앞지르기금지위반,11,0,16
2013,12월,앞지르기금지위반,5,0,9
2013,12월,중앙선침범,547,23,998
2013,12월,중앙선침범,471,18,857
2013,12월,신호위반,1001,18,1658
2013,12월,신호위반,1063,12,1876
2013,12월,안전거리미확보,898,2,1527
2013,12월,안전거리미확보,717,7,1255
2013,12월,일시정지위반,22,0,48
2013,12월,일시정지위반,15,0,28
2013,12월,부당한회전,59,1,71
2013,12월,부당한회전,34,0,54
2013,12월,기타,192,1,232
2013,12월,기타,127,0,166
2014,전체,과로,1,0,10
2014,전체,과로,4,0,4
2014,전체,우선권양보불이행,13,0,15
2014,전체,우선권양보불이행,2,0,3
2014,전체,진로양보불이행,26,1,36
2014,전체,진로양보불이행,21,0,28
2014,전체,안전운전불이행,67107,1555,95652
2014,전체,안전운전불이행,59222,1817,85448
2014,전체,교차로운행방법위반,8859,54,13947
2014,전체,교차로운행방법위반,5482,28,8852
2014,전체,보행자보호의무위반,4020,75,4172
2014,전체,보행자보호의무위반,3211,90,3452
2014,전체,차로위반진로변경,1778,13,2803
2014,전체,차로위반진로변경,1394,3,2254
2014,전체,직진우회전진행방해,4027,33,6936
2014,전체,직진우회전진행방해,1968,6,3441
2014,전체,철길건널목통과방법,2,0,2
2014,전체,긴급차피양의무위반,2,0,4
2014,전체,과속,202,48,354
2014,전체,과속,313,132,498
2014,전체,앞지르기방법위반,64,1,94
2014,전체,앞지르기방법위반,30,0,45
2014,전체,앞지르기금지위반,249,8,408
2014,전체,앞지르기금지위반,86,1,152
2014,전체,중앙선침범,6539,246,11832
2014,전체,중앙선침범,5553,139,9324
2014,전체,신호위반,13107,174,21240
2014,전체,신호위반,12595,182,21357
2014,전체,안전거리미확보,11961,48,21277
2014,전체,안전거리미확보,8717,28,15290
2014,전체,일시정지위반,378,3,641
2014,전체,일시정지위반,164,2,269
2014,전체,부당한회전,824,17,1084
2014,전체,부당한회전,583,5,797
2014,전체,기타,3104,39,3539
2014,전체,기타,1935,13,2218
2014,전체,정비불량,9,1,19
2014,1월,과로,1,0,10
2014,1월,진로양보불이행,2,0,2
2014,1월,진로양보불이행,1,0,1
2014,1월,안전운전불이행,4493,128,6573
2014,1월,안전운전불이행,4285,154,6244
2014,1월,교차로운행방법위반,614,4,976
2014,1월,교차로운행방법위반,398,1,630
2014,1월,보행자보호의무위반,334,10,342
2014,1월,보행자보호의무위반,275,6,297
2014,1월,차로위반진로변경,111,0,170
2014,1월,차로위반진로변경,83,0,126
2014,1월,직진우회전진행방해,283,2,485
2014,1월,직진우회전진행방해,151,0,267
2014,1월,과속,12,4,22
2014,1월,과속,25,12,53
2014,1월,앞지르기방법위반,5,1,4
2014,1월,앞지르기방법위반,1,0,1
2014,1월,앞지르기금지위반,18,1,34
2014,1월,앞지르기금지위반,7,0,12
2014,1월,중앙선침범,499,17,931
2014,1월,중앙선침범,441,9,735
2014,1월,신호위반,967,11,1556
2014,1월,신호위반,942,17,1584
2014,1월,안전거리미확보,854,7,1517
2014,1월,안전거리미확보,637,1,1167
2014,1월,일시정지위반,31,1,67
2014,1월,일시정지위반,14,0,26
2014,1월,부당한회전,39,1,62
2014,1월,부당한회전,37,0,49
2014,1월,기타,225,2,246
2014,1월,기타,120,0,139
2014,2월,진로양보불이행,3,0,3
2014,2월,진로양보불이행,2,0,4
2014,2월,안전운전불이행,3801,92,5505
2014,2월,안전운전불이행,3899,132,5656
2014,2월,교차로운행방법위반,553,4,916
2014,2월,교차로운행방법위반,382,2,630
2014,2월,보행자보호의무위반,252,5,260
2014,2월,보행자보호의무위반,228,4,255
2014,2월,차로위반진로변경,99,1,162
2014,2월,차로위반진로변경,74,0,122
2014,2월,직진우회전진행방해,254,1,454
2014,2월,직진우회전진행방해,127,1,246
2014,2월,과속,13,4,21
2014,2월,과속,25,11,47
2014,2월,앞지르기방법위반,3,0,4
2014,2월,앞지르기방법위반,1,0,1
2014,2월,앞지르기금지위반,17,1,27
2014,2월,앞지르기금지위반,9,0,13
2014,2월,중앙선침범,446,14,786
2014,2월,중앙선침범,403,13,662
2014,2월,신호위반,801,22,1308
2014,2월,신호위반,911,9,1540
2014,2월,안전거리미확보,731,2,1288
2014,2월,안전거리미확보,623,1,1106
2014,2월,일시정지위반,22,0,37
2014,2월,일시정지위반,9,0,11
2014,2월,부당한회전,46,1,61
2014,2월,부당한회전,41,0,58
2014,2월,기타,184,3,205
2014,2월,기타,102,2,113
2014,3월,진로양보불이행,4,1,11
2014,3월,안전운전불이행,5375,105,7461
2014,3월,안전운전불이행,4968,147,7244
2014,3월,교차로운행방법위반,716,1,1153
2014,3월,교차로운행방법위반,477,2,736
2014,3월,보행자보호의무위반,338,4,380
2014,3월,보행자보호의무위반,281,4,315
2014,3월,차로위반진로변경,121,0,181
2014,3월,차로위반진로변경,137,2,200
2014,3월,직진우회전진행방해,317,0,534
2014,3월,직진우회전진행방해,162,0,295
2014,3월,철길건널목통과방법,1,0,1
2014,3월,과속,17,6,28
2014,3월,과속,22,16,31
2014,3월,앞지르기방법위반,7,0,9
2014,3월,앞지르기방법위반,2,0,4
2014,3월,앞지르기금지위반,22,1,28
2014,3월,앞지르기금지위반,4,0,9
2014,3월,중앙선침범,507,15,946
2014,3월,중앙선침범,507,12,861
2014,3월,신호위반,1059,10,1757
2014,3월,신호위반,1106,16,1912
2014,3월,안전거리미확보,970,4,1677
2014,3월,안전거리미확보,717,5,1212
2014,3월,일시정지위반,32,0,55
2014,3월,일시정지위반,21,1,35
2014,3월,부당한회전,69,3,96
2014,3월,부당한회전,46,0,61
2014,3월,기타,260,3,299
2014,3월,기타,154,0,181
2014,3월,정비불량,1,0,2
2014,4월,우선권양보불이행,2,0,2
2014,4월,진로양보불이행,1,0,1
2014,4월,진로양보불이행,3,0,4
2014,4월,안전운전불이행,5730,104,7931
2014,4월,안전운전불이행,4770,130,6802
2014,4월,교차로운행방법위반,761,3,1179
2014,4월,교차로운행방법위반,444,3,691
2014,4월,보행자보호의무위반,318,8,319
2014,4월,보행자보호의무위반,273,8,293
2014,4월,차로위반진로변경,143,2,213
2014,4월,차로위반진로변경,130,0,197
2014,4월,직진우회전진행방해,308,5,501
2014,4월,직진우회전진행방해,158,0,265
2014,4월,철길건널목통과방법,1,0,1
2014,4월,과속,17,2,42
2014,4월,과속,29,12,78
2014,4월,앞지르기방법위반,1,0,1
2014,4월,앞지르기방법위반,2,0,2
2014,4월,앞지르기금지위반,13,0,20
2014,4월,앞지르기금지위반,4,0,18
2014,4월,중앙선침범,490,11,816
2014,4월,중앙선침범,408,13,640
2014,4월,신호위반,1054,9,1729
2014,4월,신호위반,1066,17,1826
2014,4월,안전거리미확보,1003,5,1754
2014,4월,안전거리미확보,703,3,1229
2014,4월,일시정지위반,30,0,52
2014,4월,일시정지위반,6,0,9
2014,4월,부당한회전,78,1,107
2014,4월,부당한회전,44,0,55
2014,4월,기타,273,3,323
2014,4월,기타,180,2,223
2014,5월,우선권양보불이행,3,0,4
2014,5월,진로양보불이행,4,0,5
2014,5월,진로양보불이행,2,0,3
2014,5월,안전운전불이행,6395,152,9089
2014,5월,안전운전불이행,5126,120,7516
2014,5월,교차로운행방법위반,833,5,1317
2014,5월,교차로운행방법위반,502,1,804
2014,5월,보행자보호의무위반,412,4,435
2014,5월,보행자보호의무위반,263,7,283
2014,5월,차로위반진로변경,174,2,277
2014,5월,차로위반진로변경,103,0,160
2014,5월,직진우회전진행방해,409,4,713
2014,5월,직진우회전진행방해,191,0,338
2014,5월,긴급차피양의무위반,1,0,2
2014,5월,과속,17,7,27
2014,5월,과속,29,15,41
2014,5월,앞지르기방법위반,8,0,10
2014,5월,앞지르기방법위반,4,0,5
2014,5월,앞지르기금지위반,29,3,46
2014,5월,앞지르기금지위반,8,0,14
2014,5월,중앙선침범,568,24,989
2014,5월,중앙선침범,482,9,819
2014,5월,신호위반,1187,15,1883
2014,5월,신호위반,1074,13,1919
2014,5월,안전거리미확보,1120,5,2001
2014,5월,안전거리미확보,702,4,1195
2014,5월,일시정지위반,35,0,56
2014,5월,일시정지위반,13,0,17
2014,5월,부당한회전,74,1,94
2014,5월,부당한회전,61,2,79
2014,5월,기타,299,4,340
2014,5월,기타,186,1,203
2014,6월,과로,1,0,1
2014,6월,우선권양보불이행,1,0,1
2014,6월,진로양보불이행,3,0,5
2014,6월,안전운전불이행,5658,111,8020
2014,6월,안전운전불이행,4806,129,6714
2014,6월,교차로운행방법위반,749,5,1160
2014,6월,교차로운행방법위반,431,4,707
2014,6월,보행자보호의무위반,306,6,312
2014,6월,보행자보호의무위반,223,3,244
2014,6월,차로위반진로변경,139,2,232
2014,6월,차로위반진로변경,116,1,213
2014,6월,직진우회전진행방해,384,4,669
2014,6월,직진우회전진행방해,158,0,271
2014,6월,과속,25,3,42
2014,6월,과속,27,8,36
2014,6월,앞지르기방법위반,7,0,8
2014,6월,앞지르기방법위반,6,0,12
2014,6월,앞지르기금지위반,22,1,35
2014,6월,앞지르기금지위반,14,0,20
2014,6월,중앙선침범,569,28,1030
2014,6월,중앙선침범,460,15,739
2014,6월,신호위반,1043,12,1744
2014,6월,신호위반,1018,20,1679
2014,6월,안전거리미확보,989,6,1758
2014,6월,안전거리미확보,725,0,1306
2014,6월,일시정지위반,25,0,44
2014,6월,일시정지위반,12,0,18
2014,6월,부당한회전,72,1,93
2014,6월,부당한회전,69,1,95
2014,6월,기타,307,6,332
2014,6월,기타,164,1,197
2014,6월,정비불량,1,0,3
2014,7월,진로양보불이행,1,0,1
2014,7월,안전운전불이행,5953,124,8457
2014,7월,안전운전불이행,5207,154,7612
2014,7월,교차로운행방법위반,788,6,1299
2014,7월,교차로운행방법위반,499,3,794
2014,7월,보행자보호의무위반,323,3,332
2014,7월,보행자보호의무위반,238,17,249
2014,7월,차로위반진로변경,176,0,280
2014,7월,차로위반진로변경,127,0,192
2014,7월,직진우회전진행방해,354,2,616
2014,7월,직진우회전진행방해,176,0,300
2014,7월,과속,19,4,29
2014,7월,과속,32,12,35
2014,7월,앞지르기방법위반,7,0,15
2014,7월,앞지르기방법위반,3,0,4
2014,7월,앞지르기금지위반,21,1,44
2014,7월,앞지르기금지위반,9,0,13
2014,7월,중앙선침범,567,24,1071
2014,7월,중앙선침범,484,7,831
2014,7월,신호위반,1174,18,1831
2014,7월,신호위반,1038,13,1765
2014,7월,안전거리미확보,1071,8,1817
2014,7월,안전거리미확보,756,1,1246
2014,7월,일시정지위반,39,0,65
2014,7월,일시정지위반,18,1,29
2014,7월,부당한회전,79,0,101
2014,7월,부당한회전,47,0,51
2014,7월,기타,254,5,300
2014,7월,기타,188,3,213
2014,7월,정비불량,1,1,4
2014,8월,과로,1,0,1
2014,8월,우선권양보불이행,3,0,3
2014,8월,우선권양보불이행,1,0,1
2014,8월,진로양보불이행,3,0,3
2014,8월,진로양보불이행,2,0,2
2014,8월,안전운전불이행,6017,120,8933
2014,8월,안전운전불이행,5152,134,7556
2014,8월,교차로운행방법위반,752,2,1188
2014,8월,교차로운행방법위반,483,2,773
2014,8월,보행자보호의무위반,318,5,335
2014,8월,보행자보호의무위반,249,4,273
2014,8월,차로위반진로변경,148,2,247
2014,8월,차로위반진로변경,124,0,189
2014,8월,직진우회전진행방해,358,5,626
2014,8월,직진우회전진행방해,182,0,296
2014,8월,과속,15,2,27
2014,8월,과속,26,8,36
2014,8월,앞지르기방법위반,7,0,10
2014,8월,앞지르기방법위반,5,0,6
2014,8월,앞지르기금지위반,21,0,37
2014,8월,앞지르기금지위반,5,0,8
2014,8월,중앙선침범,580,28,1136
2014,8월,중앙선침범,492,12,826
2014,8월,신호위반,1107,16,1834
2014,8월,신호위반,1143,12,2048
2014,8월,안전거리미확보,1032,0,2087
2014,8월,안전거리미확보,773,3,1412
2014,8월,일시정지위반,30,0,54
2014,8월,일시정지위반,16,0,29
2014,8월,부당한회전,75,0,95
2014,8월,부당한회전,47,0,63
2014,8월,기타,262,3,300
2014,8월,기타,174,1,199
2014,9월,과로,1,0,1
2014,9월,우선권양보불이행,1,0,2
2014,9월,진로양보불이행,1,0,1
2014,9월,진로양보불이행,1,0,1
2014,9월,안전운전불이행,6026,150,8745
2014,9월,안전운전불이행,4972,183,7050
2014,9월,교차로운행방법위반,804,4,1247
2014,9월,교차로운행방법위반,460,3,724
2014,9월,보행자보호의무위반,316,3,323
2014,9월,보행자보호의무위반,279,10,292
2014,9월,차로위반진로변경,151,1,229
2014,9월,차로위반진로변경,97,0,171
2014,9월,직진우회전진행방해,360,1,625
2014,9월,직진우회전진행방해,172,3,268
2014,9월,긴급차피양의무위반,1,0,2
2014,9월,과속,19,1,39
2014,9월,과속,27,11,40
2014,9월,앞지르기방법위반,6,0,9
2014,9월,앞지르기방법위반,3,0,6
2014,9월,앞지르기금지위반,23,0,37
2014,9월,앞지르기금지위반,7,0,13
2014,9월,중앙선침범,557,18,991
2014,9월,중앙선침범,472,13,803
2014,9월,신호위반,1091,14,1746
2014,9월,신호위반,993,16,1664
2014,9월,안전거리미확보,1082,1,2073
2014,9월,안전거리미확보,676,2,1180
2014,9월,일시정지위반,34,0,58
2014,9월,일시정지위반,13,0,21
2014,9월,부당한회전,69,4,81
2014,9월,부당한회전,53,2,81
2014,9월,기타,279,3,310
2014,9월,기타,195,2,213
2014,9월,정비불량,2,0,6
2014,10월,우선권양보불이행,1,0,1
2014,10월,진로양보불이행,2,0,2
2014,10월,진로양보불이행,2,0,2
2014,10월,안전운전불이행,6347,150,9044
2014,10월,안전운전불이행,5497,184,7787
2014,10월,교차로운행방법위반,848,5,1277
2014,10월,교차로운행방법위반,497,1,901
2014,10월,보행자보호의무위반,354,11,357
2014,10월,보행자보호의무위반,296,11,310
2014,10월,차로위반진로변경,183,0,299
2014,10월,차로위반진로변경,139,0,257
2014,10월,직진우회전진행방해,358,5,601
2014,10월,직진우회전진행방해,154,1,264
2014,10월,과속,24,9,36
2014,10월,과속,25,11,29
2014,10월,앞지르기방법위반,4,0,6
2014,10월,앞지르기방법위반,3,0,4
2014,10월,앞지르기금지위반,26,0,33
2014,10월,앞지르기금지위반,10,0,13
2014,10월,중앙선침범,593,20,1080
2014,10월,중앙선침범,482,16,809
2014,10월,신호위반,1253,17,2110
2014,10월,신호위반,1089,21,1839
2014,10월,안전거리미확보,1117,2,1892
2014,10월,안전거리미확보,823,2,1460
2014,10월,일시정지위반,35,2,53
2014,10월,일시정지위반,16,0,29
2014,10월,부당한회전,79,0,104
2014,10월,부당한회전,55,0,83
2014,10월,기타,284,2,337
2014,10월,기타,162,0,178
2014,10월,정비불량,2,0,2
2014,11월,진로양보불이행,2,0,2
2014,11월,진로양보불이행,3,0,5
2014,11월,안전운전불이행,5972,178,8333
2014,11월,안전운전불이행,5253,181,7513
2014,11월,교차로운행방법위반,754,7,1156
2014,11월,교차로운행방법위반,459,3,762
2014,11월,보행자보호의무위반,384,4,392
2014,11월,보행자보호의무위반,299,4,323
2014,11월,차로위반진로변경,182,1,281
2014,11월,차로위반진로변경,124,0,195
2014,11월,직진우회전진행방해,353,3,611
2014,11월,직진우회전진행방해,175,1,329
2014,11월,과속,16,4,18
2014,11월,과속,31,13,46
2014,11월,앞지르기방법위반,6,0,15
2014,11월,앞지르기금지위반,23,0,38
2014,11월,앞지르기금지위반,3,0,6
2014,11월,중앙선침범,593,25,1020
2014,11월,중앙선침범,437,8,758
