시점,월별,요일별,도로종류별,사고건수,사망자수,부상자수
2017,6월,수,특별광역시도,999,11,1356
2017,6월,수,시도,842,10,1204
2017,6월,수,군도,76,2,91
2017,6월,수,고속국도,30,1,49
2017,6월,수,기타/불명,84,1,106
2017,6월,목,일반국도,248,11,396
2017,6월,목,지방도,231,6,362
2017,6월,목,특별광역시도,1238,12,1733
2017,6월,목,시도,1008,23,1401
2017,6월,목,군도,136,5,180
2017,6월,목,고속국도,58,2,137
2017,6월,목,기타/불명,116,0,140
2017,6월,금,일반국도,248,6,425
2017,6월,금,지방도,254,5,372
2017,6월,금,특별광역시도,1347,18,1817
2017,6월,금,시도,1150,15,1674
2017,6월,금,군도,118,6,151
2017,6월,금,고속국도,60,2,147
2017,6월,금,기타/불명,99,3,134
2017,6월,토,일반국도,214,7,356
2017,6월,토,지방도,190,5,350
2017,6월,토,특별광역시도,1071,10,1541
2017,6월,토,시도,802,14,1190
2017,6월,토,군도,92,2,142
2017,6월,토,고속국도,56,1,161
2017,6월,토,기타/불명,107,1,130
2017,7월,일,일반국도,185,10,357
2017,7월,일,지방도,183,8,314
2017,7월,일,특별광역시도,943,8,1531
2017,7월,일,시도,822,9,1358
2017,7월,일,군도,100,3,178
2017,7월,일,고속국도,54,9,155
2017,7월,일,기타/불명,72,4,109
2017,7월,월,일반국도,243,8,380
2017,7월,월,지방도,216,9,317
2017,7월,월,특별광역시도,1245,13,1777
2017,7월,월,시도,995,24,1483
2017,7월,월,군도,117,3,164
2017,7월,월,고속국도,46,6,104
2017,7월,월,기타/불명,101,1,147
2017,7월,화,일반국도,193,16,298
2017,7월,화,지방도,190,7,265
2017,7월,화,특별광역시도,980,7,1331
2017,7월,화,시도,745,5,1083
2017,7월,화,군도,108,4,156
2017,7월,화,고속국도,43,1,89
2017,7월,화,기타/불명,82,3,106
2017,7월,수,일반국도,187,7,302
2017,7월,수,지방도,210,9,298
2017,7월,수,특별광역시도,1035,11,1487
2017,7월,수,시도,828,21,1205
2017,7월,수,군도,105,4,137
2017,7월,수,고속국도,51,7,99
2017,7월,수,기타/불명,76,3,100
2017,7월,목,일반국도,185,9,276
2017,7월,목,지방도,181,6,330
2017,7월,목,특별광역시도,966,9,1317
2017,7월,목,시도,800,10,1167
2017,7월,목,군도,95,2,154
2017,7월,목,고속국도,42,7,79
2017,7월,목,기타/불명,96,3,114
2017,7월,금,일반국도,209,6,365
2017,7월,금,지방도,220,4,360
2017,7월,금,특별광역시도,1041,7,1455
2017,7월,금,시도,883,11,1262
2017,7월,금,군도,108,1,159
2017,7월,금,고속국도,50,5,101
2017,7월,금,기타/불명,72,0,80
2017,7월,토,일반국도,223,7,420
2017,7월,토,지방도,232,2,395
2017,7월,토,특별광역시도,1241,13,1847
2017,7월,토,시도,1041,22,1631
2017,7월,토,군도,128,6,186
2017,7월,토,고속국도,81,3,206
2017,7월,토,기타/불명,109,4,128
2017,8월,일,일반국도,165,6,339
2017,8월,일,지방도,162,5,293
2017,8월,일,특별광역시도,742,10,1170
2017,8월,일,시도,634,8,1023
2017,8월,일,군도,69,2,98
2017,8월,일,고속국도,49,3,128
2017,8월,일,기타/불명,79,1,115
2017,8월,월,일반국도,206,7,321
2017,8월,월,지방도,195,10,313
2017,8월,월,특별광역시도,1042,13,1477
2017,8월,월,시도,882,17,1346
2017,8월,월,군도,99,6,150
2017,8월,월,고속국도,51,2,120
2017,8월,월,기타/불명,99,1,143
2017,8월,화,일반국도,252,6,429
2017,8월,화,지방도,225,9,356
2017,8월,화,특별광역시도,1157,11,1680
2017,8월,화,시도,1001,18,1494
2017,8월,화,군도,128,4,179
2017,8월,화,고속국도,51,2,142
2017,8월,화,기타/불명,111,3,131
2017,8월,수,일반국도,228,11,345
2017,8월,수,지방도,258,12,392
2017,8월,수,특별광역시도,1216,7,1657
2017,8월,수,시도,1024,12,1509
2017,8월,수,군도,116,3,164
2017,8월,수,고속국도,58,1,138
2017,8월,수,기타/불명,102,1,131
2017,8월,목,일반국도,250,11,435
2017,8월,목,지방도,238,6,380
2017,8월,목,특별광역시도,1272,10,1760
2017,8월,목,시도,1102,18,1615
2017,8월,목,군도,141,2,222
2017,8월,목,고속국도,55,1,110
2017,8월,목,기타/불명,117,8,156
2017,8월,금,일반국도,217,10,362
2017,8월,금,지방도,212,9,305
2017,8월,금,특별광역시도,1083,9,1423
2017,8월,금,시도,863,11,1254
2017,8월,금,군도,118,7,166
2017,8월,금,고속국도,70,3,141
2017,8월,금,기타/불명,95,0,125
2017,8월,토,일반국도,216,11,411
2017,8월,토,지방도,164,6,282
2017,8월,토,특별광역시도,990,13,1505
2017,8월,토,시도,814,14,1282
2017,8월,토,군도,106,8,167
2017,8월,토,고속국도,61,2,158
2017,8월,토,기타/불명,97,3,120
2017,9월,일,일반국도,191,10,362
2017,9월,일,지방도,160,4,283
2017,9월,일,특별광역시도,824,12,1293
2017,9월,일,시도,710,14,1108
2017,9월,일,군도,95,3,141
2017,9월,일,고속국도,36,3,100
2017,9월,일,기타/불명,83,2,112
2017,9월,월,일반국도,219,11,368
2017,9월,월,지방도,209,15,334
2017,9월,월,특별광역시도,1022,9,1427
2017,9월,월,시도,933,20,1282
2017,9월,월,군도,98,1,140
2017,9월,월,고속국도,50,7,93
2017,9월,월,기타/불명,109,2,131
2017,9월,화,일반국도,208,12,308
2017,9월,화,지방도,198,9,284
2017,9월,화,특별광역시도,991,17,1340
2017,9월,화,시도,850,13,1207
2017,9월,화,군도,100,4,130
2017,9월,화,고속국도,37,5,70
2017,9월,화,기타/불명,85,3,101
2017,9월,수,일반국도,234,8,410
2017,9월,수,지방도,192,7,287
2017,9월,수,특별광역시도,1115,11,1538
2017,9월,수,시도,959,14,1391
2017,9월,수,군도,118,4,187
2017,9월,수,고속국도,47,3,79
2017,9월,수,기타/불명,98,2,116
2017,9월,목,일반국도,227,9,386
2017,9월,목,지방도,222,9,340
2017,9월,목,특별광역시도,1159,12,1572
2017,9월,목,시도,931,19,1305
2017,9월,목,군도,98,1,127
2017,9월,목,고속국도,46,3,83
2017,9월,목,기타/불명,98,2,117
2017,9월,금,일반국도,299,7,483
2017,9월,금,지방도,297,9,428
2017,9월,금,특별광역시도,1480,19,2057
2017,9월,금,시도,1343,14,1903
2017,9월,금,군도,157,1,220
2017,9월,금,고속국도,79,2,190
2017,9월,금,기타/불명,134,7,159
2017,9월,토,일반국도,251,11,452
2017,9월,토,지방도,273,13,420
2017,9월,토,특별광역시도,1289,20,1903
2017,9월,토,시도,1156,18,1813
2017,9월,토,군도,147,8,236
2017,9월,토,고속국도,97,3,371
2017,9월,토,기타/불명,137,7,184
2017,10월,일,일반국도,229,8,463
2017,10월,일,지방도,176,10,300
2017,10월,일,특별광역시도,1025,16,1558
2017,10월,일,시도,913,23,1469
2017,10월,일,군도,110,4,172
2017,10월,일,고속국도,54,3,149
2017,10월,일,기타/불명,102,3,136
2017,10월,월,일반국도,266,13,420
2017,10월,월,지방도,225,9,316
2017,10월,월,특별광역시도,1212,23,1712
2017,10월,월,시도,1117,17,1640
2017,10월,월,군도,128,2,166
2017,10월,월,고속국도,53,4,124
2017,10월,월,기타/불명,155,6,191
2017,10월,화,일반국도,250,18,436
2017,10월,화,지방도,258,7,406
2017,10월,화,특별광역시도,1192,19,1623
2017,10월,화,시도,1075,13,1580
2017,10월,화,군도,146,5,209
2017,10월,화,고속국도,56,5,150
2017,10월,화,기타/불명,128,6,184
2017,10월,수,일반국도,229,9,380
2017,10월,수,지방도,181,9,312
2017,10월,수,특별광역시도,916,10,1379
2017,10월,수,시도,771,12,1177
2017,10월,수,군도,90,3,163
2017,10월,수,고속국도,56,4,137
2017,10월,수,기타/불명,77,1,100
2017,10월,목,일반국도,207,4,377
2017,10월,목,지방도,162,3,273
2017,10월,목,특별광역시도,909,10,1249
2017,10월,목,시도,805,9,1166
2017,10월,목,군도,101,1,139
2017,10월,목,고속국도,34,4,58
2017,10월,목,기타/불명,86,4,112
2017,10월,금,일반국도,226,11,360
2017,10월,금,지방도,183,10,275
2017,10월,금,특별광역시도,1138,22,1616
2017,10월,금,시도,892,16,1349
2017,10월,금,군도,117,7,141
2017,10월,금,고속국도,48,2,93
2017,10월,금,기타/불명,92,0,117
2017,10월,토,일반국도,217,9,395
2017,10월,토,지방도,213,9,356
2017,10월,토,특별광역시도,1101,7,1681
2017,10월,토,시도,862,15,1366
2017,10월,토,군도,102,7,142
2017,10월,토,고속국도,68,3,231
2017,10월,토,기타/불명,110,5,150
2017,11월,일,일반국도,172,11,329
2017,11월,일,지방도,155,3,240
2017,11월,일,특별광역시도,818,11,1283
2017,11월,일,시도,713,12,1131
2017,11월,일,군도,77,3,119
2017,11월,일,고속국도,47,2,122
2017,11월,일,기타/불명,83,0,116
2017,11월,월,일반국도,209,8,341
2017,11월,월,지방도,211,7,286
2017,11월,월,특별광역시도,1037,9,1451
2017,11월,월,시도,883,10,1247
2017,11월,월,군도,102,3,150
2017,11월,월,고속국도,36,1,76
2017,11월,월,기타/불명,95,1,118
2017,11월,화,일반국도,221,12,351
2017,11월,화,지방도,196,10,281
2017,11월,화,특별광역시도,936,20,1283
2017,11월,화,시도,911,20,1291
2017,11월,화,군도,119,5,153
2017,11월,화,고속국도,36,2,82
2017,11월,화,기타/불명,89,0,117
2017,11월,수,일반국도,262,7,443
2017,11월,수,지방도,267,10,404
2017,11월,수,특별광역시도,1368,14,1917
2017,11월,수,시도,1192,25,1750
2017,11월,수,군도,133,2,187
2017,11월,수,고속국도,45,4,88
2017,11월,수,기타/불명,102,4,126
2017,11월,목,일반국도,302,15,470
2017,11월,목,지방도,247,9,339
2017,11월,목,특별광역시도,1241,14,1633
2017,11월,목,시도,1098,17,1555
2017,11월,목,군도,121,6,181
2017,11월,목,고속국도,52,3,126
2017,11월,목,기타/불명,115,5,147
2017,11월,금,일반국도,287,10,475
2017,11월,금,지방도,232,9,323
2017,11월,금,특별광역시도,1136,6,1557
2017,11월,금,시도,1056,14,1552
2017,11월,금,군도,118,2,154
2017,11월,금,고속국도,48,3,111
2017,11월,금,기타/불명,113,0,142
2017,11월,토,일반국도,216,8,415
2017,11월,토,지방도,193,9,292
2017,11월,토,특별광역시도,1109,12,1618
2017,11월,토,시도,919,15,1447
2017,11월,토,군도,95,5,143
2017,11월,토,고속국도,72,1,161
2017,11월,토,기타/불명,92,0,149
2017,12월,일,일반국도,185,4,336
2017,12월,일,지방도,176,3,280
2017,12월,일,특별광역시도,930,15,1515
2017,12월,일,시도,820,9,1319
2017,12월,일,군도,75,3,114
2017,12월,일,고속국도,51,3,158
2017,12월,일,기타/불명,84,3,127
2017,12월,월,일반국도,179,5,298
2017,12월,월,지방도,134,1,220
2017,12월,월,특별광역시도,845,10,1201
2017,12월,월,시도,743,16,1045
2017,12월,월,군도,76,3,115
2017,12월,월,고속국도,41,1,93
2017,12월,월,기타/불명,85,1,107
2017,12월,화,일반국도,162,4,274
2017,12월,화,지방도,171,5,269
2017,12월,화,특별광역시도,969,14,1321
2017,12월,화,시도,822,12,1179
2017,12월,화,군도,86,5,108
2017,12월,화,고속국도,32,5,49
2017,12월,화,기타/불명,63,0,88
2017,12월,수,일반국도,217,3,318
2017,12월,수,지방도,196,6,272
2017,12월,수,특별광역시도,1017,13,1360
2017,12월,수,시도,891,16,1263
2017,12월,수,군도,76,6,99
2017,12월,수,고속국도,50,3,88
2017,12월,수,기타/불명,83,0,116
2017,12월,목,일반국도,197,12,328
2017,12월,목,지방도,170,4,251
2017,12월,목,특별광역시도,972,10,1386
2017,12월,목,시도,837,8,1184
2017,12월,목,군도,69,4,94
2017,12월,목,고속국도,37,3,60
2017,12월,목,기타/불명,98,3,130
2017,12월,금,일반국도,293,11,477
2017,12월,금,지방도,274,6,401
2017,12월,금,특별광역시도,1435,16,2026
2017,12월,금,시도,1183,32,1651
2017,12월,금,군도,115,8,168
2017,12월,금,고속국도,66,3,104
2017,12월,금,기타/불명,135,4,158
2017,12월,토,일반국도,229,8,422
2017,12월,토,지방도,232,13,372
2017,12월,토,특별광역시도,1327,16,2025
2017,12월,토,시도,1048,18,1610
2017,12월,토,군도,103,2,161
2017,12월,토,고속국도,72,5,173
2017,12월,토,기타/불명,98,0,131
2018,전체,일,일반국도,2159,99,3914
2018,전체,일,지방도,1721,55,2945
2018,전체,일,특별광역시도,9499,110,14913
2018,전체,일,시도,8080,123,13067
2018,전체,일,군도,826,28,1305
2018,전체,일,고속국도,539,26,1403
2018,전체,일,기타/불명,1192,17,1666
2018,전체,월,일반국도,2713,78,4470
2018,전체,월,지방도,2388,68,3740
2018,전체,월,특별광역시도,12828,127,17792
2018,전체,월,시도,10884,156,15849
2018,전체,월,군도,1184,43,1633
2018,전체,월,고속국도,576,43,1221
2018,전체,월,기타/불명,1504,20,1930
2018,전체,화,일반국도,2627,111,4173
2018,전체,화,지방도,2311,63,3550
2018,전체,화,특별광역시도,12419,113,17592
2018,전체,화,시도,10531,158,15121
2018,전체,화,군도,1122,36,1587
2018,전체,화,고속국도,528,41,1038
2018,전체,화,기타/불명,1504,30,1956
2018,전체,수,일반국도,2599,83,4152
2018,전체,수,지방도,2312,79,3560
2018,전체,수,특별광역시도,12728,111,17671
2018,전체,수,시도,10942,166,15881
2018,전체,수,군도,1125,50,1555
2018,전체,수,고속국도,523,34,993
2018,전체,수,기타/불명,1556,23,2082
2018,전체,목,일반국도,2699,84,4330
2018,전체,목,지방도,2343,87,3513
2018,전체,목,특별광역시도,12779,131,18036
2018,전체,목,시도,10969,146,15756
2018,전체,목,군도,1143,36,1609
2018,전체,목,고속국도,538,35,1045
2018,전체,목,기타/불명,1561,21,1973
2018,전체,금,일반국도,2855,92,4706
2018,전체,금,지방도,2397,81,3655
2018,전체,금,특별광역시도,13873,123,19271
2018,전체,금,시도,11852,180,17205
2018,전체,금,군도,1189,37,1665
2018,전체,금,고속국도,659,42,1346
2018,전체,금,기타/불명,1713,26,2142
2018,전체,토,일반국도,2689,88,4789
2018,전체,토,지방도,2301,80,3901
2018,전체,토,특별광역시도,12857,141,19345
2018,전체,토,시도,10475,165,16344
2018,전체,토,군도,1027,37,1612
2018,전체,토,고속국도,716,31,1867
2018,전체,토,기타/불명,1593,27,2168
2018,1월,일,일반국도,117,5,233
2018,1월,일,지방도,108,5,205
2018,1월,일,특별광역시도,679,12,1054
2018,1월,일,시도,559,9,918
2018,1월,일,군도,41,0,66
2018,1월,일,고속국도,37,3,102
2018,1월,일,기타/불명,56,2,72
2018,1월,월,일반국도,243,8,448
2018,1월,월,지방도,216,7,347
2018,1월,월,특별광역시도,1152,17,1567
2018,1월,월,시도,934,11,1426
2018,1월,월,군도,86,4,124
2018,1월,월,고속국도,61,3,106
2018,1월,월,기타/불명,79,3,97
2018,1월,화,일반국도,227,7,359
2018,1월,화,지방도,211,13,304
2018,1월,화,특별광역시도,1191,10,1701
2018,1월,화,시도,991,16,1431
2018,1월,화,군도,109,2,178
2018,1월,화,고속국도,32,2,60
2018,1월,화,기타/불명,95,2,139
2018,1월,수,일반국도,265,7,428
2018,1월,수,지방도,214,7,353
2018,1월,수,특별광역시도,1283,11,1807
2018,1월,수,시도,991,12,1423
2018,1월,수,군도,74,3,100
2018,1월,수,고속국도,53,2,80
2018,1월,수,기타/불명,103,1,142
2018,1월,목,일반국도,192,2,328
2018,1월,목,지방도,153,7,222
2018,1월,목,특별광역시도,883,9,1236
2018,1월,목,시도,780,14,1126
2018,1월,목,군도,53,0,108
2018,1월,목,고속국도,42,4,73
2018,1월,목,기타/불명,85,0,107
2018,1월,금,일반국도,196,8,293
2018,1월,금,지방도,161,5,247
2018,1월,금,특별광역시도,1046,14,1480
2018,1월,금,시도,844,8,1202
2018,1월,금,군도,89,3,133
2018,1월,금,고속국도,54,4,105
2018,1월,금,기타/불명,82,1,95
2018,1월,토,일반국도,160,9,303
2018,1월,토,지방도,150,4,261
2018,1월,토,특별광역시도,923,16,1360
2018,1월,토,시도,747,7,1195
2018,1월,토,군도,62,1,107
2018,1월,토,고속국도,42,2,80
2018,1월,토,기타/불명,75,2,107
2018,2월,일,일반국도,152,9,298
2018,2월,일,지방도,102,5,174
2018,2월,일,특별광역시도,749,15,1201
2018,2월,일,시도,589,7,1003
2018,2월,일,군도,39,0,63
2018,2월,일,고속국도,32,2,84
2018,2월,일,기타/불명,52,0,72
2018,2월,월,일반국도,236,6,385
2018,2월,월,지방도,177,2,291
2018,2월,월,특별광역시도,974,8,1358
2018,2월,월,시도,858,9,1242
2018,2월,월,군도,72,1,104
2018,2월,월,고속국도,39,4,101
2018,2월,월,기타/불명,90,0,107
2018,2월,화,일반국도,231,10,353
2018,2월,화,지방도,161,4,253
2018,2월,화,특별광역시도,1015,13,1453
2018,2월,화,시도,853,15,1193
2018,2월,화,군도,77,2,109
2018,2월,화,고속국도,38,4,64
2018,2월,화,기타/불명,89,0,133
2018,2월,수,일반국도,232,5,363
2018,2월,수,지방도,167,5,255
2018,2월,수,특별광역시도,1047,5,1428
2018,2월,수,시도,957,12,1432
2018,2월,수,군도,83,4,114
2018,2월,수,고속국도,52,2,102
2018,2월,수,기타/불명,101,0,140
2018,2월,목,일반국도,208,8,335
2018,2월,목,지방도,173,6,280
2018,2월,목,특별광역시도,957,14,1379
2018,2월,목,시도,846,10,1227
2018,2월,목,군도,99,3,133
2018,2월,목,고속국도,42,8,87
2018,2월,목,기타/불명,89,0,105
2018,2월,금,일반국도,200,4,396
2018,2월,금,지방도,171,5,293
2018,2월,금,특별광역시도,958,10,1384
2018,2월,금,시도,813,11,1289
2018,2월,금,군도,85,5,119
2018,2월,금,고속국도,54,2,114
2018,2월,금,기타/불명,82,1,118
2018,2월,토,일반국도,207,6,351
2018,2월,토,지방도,156,5,285
2018,2월,토,특별광역시도,837,8,1262
2018,2월,토,시도,783,17,1249
2018,2월,토,군도,57,0,109
2018,2월,토,고속국도,44,3,116
2018,2월,토,기타/불명,83,0,124
2018,3월,일,일반국도,149,8,264
2018,3월,일,지방도,130,7,209
2018,3월,일,특별광역시도,727,11,1155
2018,3월,일,시도,576,14,903
2018,3월,일,군도,48,0,66
2018,3월,일,고속국도,41,5,128
2018,3월,일,기타/불명,73,1,94
2018,3월,월,일반국도,186,6,288
2018,3월,월,지방도,166,7,257
2018,3월,월,특별광역시도,925,9,1279
2018,3월,월,시도,714,4,996
2018,3월,월,군도,85,2,108
2018,3월,월,고속국도,38,5,53
2018,3월,월,기타/불명,99,1,119
2018,3월,화,일반국도,176,10,246
2018,3월,화,지방도,177,6,251
2018,3월,화,특별광역시도,871,9,1244
2018,3월,화,시도,721,11,1024
2018,3월,화,군도,73,3,103
2018,3월,화,고속국도,36,2,67
2018,3월,화,기타/불명,99,1,124
2018,3월,수,일반국도,187,6,282
2018,3월,수,지방도,152,4,218
2018,3월,수,특별광역시도,927,10,1263
2018,3월,수,시도,853,15,1197
2018,3월,수,군도,69,1,87
2018,3월,수,고속국도,26,1,37
2018,3월,수,기타/불명,107,2,146
2018,3월,목,일반국도,225,7,375
